oa_code_2021,church_of_scotland,roman_catholic,other_christian,buddhist,hindu,jewish,muslim,sikh,pagan,other_religion,no_religion,religion_not_stated
S00172480,13,24,6,0,0,0,0,0,0,0,26,4
S00172481,23,7,1,1,0,0,0,4,0,0,30,5
S00172482,27,12,4,0,0,0,1,0,0,0,50,2
S00172483,18,12,5,0,0,0,10,0,0,0,45,1
S00172484,21,13,1,0,0,1,1,0,0,0,53,5
S00172485,17,22,4,0,0,0,7,8,0,0,20,8
S00172486,4,17,8,2,0,0,6,2,0,0,25,2
S00172487,12,15,5,0,0,0,0,2,0,0,62,4
S00172488,30,13,9,0,0,0,0,0,0,0,22,8
S00172489,7,20,1,0,0,0,4,0,0,4,36,11
S00172490,73,12,9,0,0,0,1,0,0,0,89,14
S00172491,51,37,1,0,0,0,23,18,0,2,67,18
S00172492,26,8,3,0,0,0,2,0,0,0,30,0
S00172493,12,12,9,0,0,0,1,0,0,0,61,1
S00172494,41,19,1,0,0,0,0,0,0,1,50,4
S00172495,35,19,2,0,0,0,0,0,0,0,37,4
S00172496,81,43,13,0,0,0,0,0,0,0,104,12
S00172497,29,15,6,0,0,0,1,1,0,0,59,8
S00172498,42,27,15,0,0,0,5,3,0,0,93,15
S00172499,25,12,11,0,0,0,2,0,1,0,35,2
S00172500,13,16,1,0,0,0,0,0,0,0,33,5
S00172501,21,7,4,0,0,0,0,4,0,0,22,4
S00172502,28,17,1,0,0,0,0,0,0,0,54,14
S00172503,17,6,3,2,5,0,5,0,0,0,30,3
S00172504,19,10,8,0,0,0,0,3,0,0,30,11
S00172505,21,7,5,0,0,0,0,0,0,0,23,10
S00172506,40,32,8,0,0,0,0,0,0,0,90,7
S00172507,30,10,0,0,0,0,0,0,0,0,24,11
S00172508,19,20,0,0,0,0,0,5,0,5,67,5
S00172509,29,18,4,0,0,0,0,4,0,0,52,4
S00172510,32,39,0,0,0,0,4,4,0,0,46,6
S00172511,17,26,3,0,0,0,0,0,0,0,49,3
S00172512,19,13,3,1,0,0,0,0,0,0,35,3
S00172513,42,10,0,0,3,0,4,4,0,0,68,7
S00172514,27,22,8,0,0,0,13,0,0,0,68,12
S00172515,41,21,4,2,5,0,5,5,0,0,64,5
S00172516,34,21,0,0,0,0,0,0,0,0,83,5
S00172517,23,16,2,0,0,0,0,1,0,1,40,4
S00172518,57,18,9,0,0,0,0,0,0,0,51,8
S00172519,31,11,8,2,0,0,0,0,0,0,42,0
S00172520,23,20,5,0,4,0,2,0,0,0,72,7
S00172521,18,11,0,0,0,0,7,0,0,0,21,4
S00172522,26,25,11,0,0,0,4,3,0,0,22,10
S00172523,45,17,4,0,0,0,0,0,0,0,56,23
S00172524,16,19,9,0,0,0,0,11,0,0,66,8
S00172525,29,24,1,0,0,0,0,0,0,0,27,7
S00172526,23,22,8,0,0,0,0,0,0,0,54,11
S00172527,25,10,3,1,0,0,0,0,0,0,44,4
S00172528,38,15,4,0,0,0,0,0,0,0,22,10
S00172529,23,3,7,1,0,0,0,3,0,0,41,0
S00172530,15,13,0,0,5,0,0,0,0,0,54,1
S00172531,23,9,3,0,0,0,4,0,0,0,32,4
S00172532,18,6,4,0,0,0,0,0,0,0,23,11
S00172533,46,19,2,0,0,0,1,0,0,0,39,5
S00172534,47,45,8,0,0,0,0,0,4,0,39,8
S00172535,12,9,6,0,0,0,0,0,0,0,49,5
S00172536,27,18,1,0,0,0,0,0,0,0,55,4
S00172537,18,14,9,0,0,0,0,0,0,0,52,18
S00172538,29,40,7,0,0,0,14,0,0,0,22,24
S00172539,28,15,11,0,4,0,0,0,0,0,55,5
S00172540,16,9,3,0,0,0,0,0,0,0,26,7
S00172541,42,11,7,0,0,0,0,0,0,0,43,6
S00172542,25,26,0,0,0,0,0,0,0,1,40,4
S00172543,36,12,5,0,0,0,4,0,0,1,74,13
S00172544,17,6,25,0,0,0,0,0,0,0,27,3
S00172545,14,13,1,0,0,0,5,0,0,0,56,11
S00172546,27,17,7,0,0,0,0,0,0,0,25,6
S00172547,41,17,2,0,0,0,0,0,0,0,54,7
S00172548,23,25,5,1,0,0,3,0,0,0,62,9
S00172549,21,29,4,0,0,0,0,0,0,0,36,5
S00172550,31,23,1,0,0,0,0,0,0,0,61,8
S00172551,28,12,0,0,0,0,10,0,0,0,46,11
S00172552,12,9,7,0,0,0,0,3,0,0,59,10
S00172553,34,40,1,0,0,0,2,0,0,1,74,9
S00172554,19,25,1,0,0,0,0,0,2,1,42,9
S00172555,22,22,2,0,0,0,0,0,0,0,40,7
S00172556,21,24,5,0,0,0,0,4,0,0,28,1
S00172557,33,25,7,2,0,0,0,0,0,0,52,10
S00172558,14,20,2,0,0,0,0,0,0,0,29,2
S00172559,65,31,3,0,0,0,0,0,0,0,60,8
S00172560,15,19,2,0,2,0,0,0,0,0,54,6
S00172561,45,23,7,1,0,0,0,0,0,0,63,13
S00172562,41,16,18,0,0,0,0,0,0,0,95,4
S00172563,19,8,3,0,0,0,0,0,0,0,65,6
S00172564,50,30,4,0,0,1,0,0,0,0,74,17
S00172565,39,22,2,0,0,0,0,0,0,0,65,14
S00172566,37,20,4,0,1,0,1,0,0,0,46,11
S00172567,10,15,2,0,0,0,0,8,0,0,45,6
S00172568,58,22,0,0,4,0,0,0,0,0,64,3
S00172569,28,15,13,0,0,0,0,0,0,1,67,9
S00172570,21,17,4,1,0,0,15,2,0,0,63,20
S00172571,52,6,7,2,0,0,0,0,0,2,59,10
S00172572,10,14,0,0,0,0,1,0,0,0,46,9
S00172573,28,19,4,0,0,0,0,0,0,0,77,7
S00172574,34,22,11,0,0,0,0,0,0,0,42,6
S00172575,39,12,6,0,0,0,0,0,0,0,44,5
S00172576,20,5,13,0,0,0,5,0,0,0,39,8
S00172577,21,22,8,0,0,0,6,0,0,0,69,7
S00172578,34,20,16,0,8,0,1,0,0,0,47,10
S00172579,37,56,6,0,0,0,16,0,1,0,103,11
S00172580,51,12,0,0,0,0,0,4,0,0,65,11
S00172581,17,24,0,0,0,0,2,0,1,0,57,9
S00172582,69,19,3,1,0,0,0,0,0,0,73,3
S00172583,25,18,6,2,0,0,4,0,0,1,33,3
S00172584,17,24,8,0,8,0,0,0,0,0,42,4
S00172585,29,25,2,0,0,0,0,0,0,0,39,10
S00172586,25,23,7,0,0,0,0,0,0,0,38,1
S00172587,14,13,2,0,0,0,3,0,0,0,71,5
S00172588,27,24,4,1,0,0,0,0,0,0,34,3
S00172589,18,17,0,0,0,0,12,2,0,0,87,0
S00172590,12,29,2,2,0,0,17,6,0,0,83,9
S00172591,18,3,4,0,0,0,0,0,0,0,35,5
S00172592,21,24,3,0,0,0,0,0,0,0,51,13
S00172593,19,12,0,0,0,0,4,0,0,0,73,11
S00172594,24,28,0,0,0,0,3,0,0,0,33,5
S00172595,18,33,3,1,0,0,16,0,0,0,108,4
S00172596,19,8,0,0,0,0,0,0,0,0,35,3
S00172597,56,25,9,0,2,0,0,0,0,0,56,7
S00172598,21,6,9,0,0,0,0,0,0,1,30,9
S00172599,36,8,4,0,0,0,0,0,0,0,32,6
S00172600,36,18,2,0,0,0,0,0,0,0,52,5
S00172601,25,13,13,1,0,0,0,0,0,0,46,5
S00172602,27,8,7,0,0,0,0,0,1,0,32,10
S00172603,49,14,2,0,1,0,0,0,0,0,67,5
S00172604,13,20,3,0,0,0,4,0,0,4,67,16
S00172605,33,15,6,0,0,0,6,0,0,0,64,12
S00172606,65,55,6,0,0,0,33,3,0,0,89,20
S00172607,23,23,5,0,0,0,0,0,0,2,22,9
S00172608,21,15,0,0,0,0,0,6,0,0,44,4
S00172609,21,20,5,0,0,0,0,0,0,0,48,6
S00172610,13,42,8,0,0,0,2,0,0,1,56,2
S00172611,13,14,8,0,0,0,0,0,0,0,34,3
S00172612,15,24,5,0,0,0,0,0,0,0,40,0
S00172613,19,12,2,0,0,0,0,0,0,0,46,1
S00172614,26,22,6,0,0,0,0,0,1,0,78,12
S00172615,25,23,1,0,0,0,0,1,0,2,33,2
S00172616,15,6,2,0,0,0,1,0,0,0,40,4
S00172617,29,21,17,0,0,0,4,0,1,0,99,12
S00172618,13,13,0,0,0,0,0,3,0,0,41,5
S00172619,10,37,19,0,2,0,6,5,0,1,77,14
S00172620,18,13,1,0,0,0,1,0,1,1,39,13
S00172621,20,54,8,0,0,0,4,0,0,0,66,8
S00172622,42,31,17,0,0,0,0,0,0,0,63,8
S00172623,15,26,24,3,0,0,13,0,1,1,37,1
S00172624,44,12,14,0,4,0,0,0,0,0,74,7
S00172625,10,10,12,0,3,0,10,2,0,0,63,11
S00172626,12,10,0,0,0,0,0,0,0,0,36,12
S00172627,42,36,7,0,0,0,1,0,2,0,76,11
S00172628,16,15,21,0,0,0,3,0,0,0,40,17
S00172629,15,13,3,0,0,0,0,0,0,1,44,1
S00172630,34,22,7,0,0,0,0,0,0,0,62,4
S00172631,25,6,0,0,0,0,0,0,0,0,51,3
S00172632,24,16,10,0,0,0,4,0,0,0,59,11
S00172633,37,21,0,0,0,0,0,0,1,0,62,15
S00172634,43,5,4,0,0,0,0,0,0,0,41,3
S00172635,30,88,14,0,0,0,0,0,0,2,55,13
S00172636,28,28,11,1,0,0,0,0,0,0,50,6
S00172637,23,11,5,0,0,0,4,0,0,0,97,6
S00172638,10,8,6,0,5,0,1,0,0,0,56,3
S00172639,6,14,1,0,1,0,0,0,0,0,58,13
S00172640,27,18,0,0,0,0,0,0,0,0,56,6
S00172641,21,26,4,0,0,0,0,0,0,0,85,6
S00172642,10,38,1,0,2,0,5,0,0,0,76,5
S00172643,36,14,2,0,0,0,0,0,0,0,64,6
S00172644,20,48,7,0,0,0,8,0,0,0,63,13
S00172645,13,15,2,0,0,0,0,0,1,0,42,4
S00172646,27,15,10,0,2,0,0,0,0,0,53,24
S00172647,47,10,12,0,0,0,0,0,0,0,62,5
S00172648,39,7,8,0,0,0,3,4,0,0,48,13
S00172649,19,13,4,0,0,1,2,0,0,1,82,11
S00172650,15,12,0,0,0,0,9,5,0,0,54,6
S00172651,9,24,3,1,0,0,0,0,0,0,45,16
S00172652,6,17,2,0,0,0,0,0,0,0,64,3
S00172653,23,21,6,2,0,0,0,0,0,0,74,4
S00172654,26,21,5,0,0,0,0,0,0,0,48,6
S00172655,9,7,1,2,0,0,0,0,0,0,34,2
S00172656,21,42,4,0,0,0,0,0,0,0,68,5
S00172657,9,12,14,0,0,0,4,0,0,0,43,12
S00172658,26,37,4,2,0,0,0,0,0,2,50,4
S00172659,9,13,2,0,0,0,0,0,0,1,62,6
S00172660,37,42,3,0,0,0,0,1,2,0,55,11
S00172661,59,18,5,0,2,0,1,0,1,0,71,12
S00172662,6,11,2,0,0,0,0,0,0,0,41,7
S00172663,15,3,2,0,8,0,0,0,1,0,41,8
S00172664,19,27,3,0,0,0,4,0,0,1,45,6
S00172665,13,17,0,1,0,0,0,0,0,0,31,7
S00172666,61,40,11,0,0,0,0,0,0,0,38,27
S00172667,18,16,1,0,0,0,4,0,2,0,46,8
S00172668,41,28,4,0,0,0,0,0,0,0,79,7
S00172669,9,10,1,1,0,0,4,4,0,1,38,4
S00172670,38,45,11,0,0,0,0,0,0,0,89,29
S00172671,8,3,7,0,4,0,0,0,0,0,42,7
S00172672,16,12,9,0,0,0,0,7,1,2,38,2
S00172673,14,11,6,0,0,0,7,0,0,0,57,6
S00172674,18,15,1,0,0,0,5,6,1,0,41,3
S00172675,6,13,2,0,0,0,2,0,0,0,34,4
S00172676,19,20,1,0,0,0,4,0,0,0,36,3
S00172677,17,21,6,0,0,0,0,1,0,0,39,3
S00172678,28,11,10,1,0,0,2,0,0,0,36,14
S00172679,9,6,0,0,0,0,0,2,0,0,50,4
S00172680,45,17,7,0,0,0,0,0,0,0,97,10
S00172681,35,13,1,0,0,0,0,0,0,0,36,5
S00172682,32,26,9,1,0,1,0,0,1,0,57,3
S00172683,11,18,10,0,0,0,0,0,0,0,46,14
S00172684,10,16,2,1,4,0,0,0,0,0,31,4
S00172685,26,5,4,0,0,0,0,0,0,0,34,4
S00172686,28,54,1,3,0,0,0,0,0,0,67,8
S00172687,17,20,2,0,0,0,6,0,0,0,33,5
S00172688,23,22,3,0,0,0,7,0,0,1,44,11
S00172689,17,19,10,0,0,0,0,0,1,0,70,9
S00172690,40,40,2,0,0,1,1,0,0,0,77,6
S00172691,15,15,2,0,0,0,0,0,1,0,32,10
S00172692,31,9,2,0,0,0,0,0,0,0,90,11
S00172693,21,20,2,0,0,0,0,0,0,0,44,5
S00172694,17,14,12,0,0,0,0,0,0,0,56,10
S00172695,22,8,5,0,0,0,0,0,0,0,34,5
S00172696,33,32,7,0,0,0,0,0,0,0,61,17
S00172697,19,19,2,0,0,1,0,10,0,0,62,4
S00172698,13,43,18,0,0,0,3,0,0,0,65,6
S00172699,11,18,10,1,0,0,4,0,0,2,36,4
S00172700,11,38,7,0,1,0,1,3,0,0,99,11
S00172701,10,14,6,3,0,0,1,0,0,0,53,3
S00172702,22,31,3,1,0,0,0,0,0,0,55,4
S00172703,16,12,3,0,0,0,0,0,0,0,29,8
S00172704,32,29,1,0,0,0,0,0,0,0,44,3
S00172705,51,21,2,0,0,0,0,0,0,0,56,7
S00172706,41,34,0,0,0,0,0,0,0,0,70,8
S00172707,37,25,4,0,0,0,0,0,0,0,49,13
S00172708,19,19,0,0,0,0,0,0,0,0,47,5
S00172709,10,10,3,1,0,0,4,0,0,0,53,0
S00172710,15,11,14,0,0,0,0,0,0,0,45,4
S00172711,27,23,0,0,0,0,0,0,0,0,53,5
S00172712,33,30,8,0,0,0,0,0,1,0,77,4
S00172713,24,25,1,0,0,0,1,0,0,0,36,5
S00172714,47,22,10,0,0,1,0,0,0,0,51,2
S00172715,17,23,6,0,0,0,0,0,0,0,76,10
S00172716,12,26,4,1,3,0,0,0,0,0,50,10
S00172717,25,28,2,0,2,0,0,0,0,0,42,1
S00172718,56,20,17,0,0,0,0,0,0,0,117,9
S00172719,15,18,1,0,0,0,0,0,0,0,59,5
S00172720,30,13,2,0,0,0,0,0,1,0,64,9
S00172721,25,25,12,0,0,0,4,0,0,0,65,13
S00172722,11,22,7,1,0,0,13,2,0,1,90,6
S00172723,7,7,1,0,1,0,0,4,0,0,42,4
S00172724,5,11,2,0,0,0,0,0,1,1,44,6
S00172725,14,29,7,0,0,0,3,0,0,0,68,1
S00172726,31,16,0,0,0,0,6,2,0,2,26,9
S00172727,4,6,4,0,0,0,5,0,3,0,50,6
S00172728,28,62,7,0,0,0,10,1,1,0,56,15
S00172729,11,18,14,0,0,0,0,0,0,0,39,7
S00172730,25,43,1,0,0,0,3,0,0,0,48,4
S00172731,13,8,4,0,1,0,0,0,0,0,36,7
S00172732,15,18,4,0,0,0,0,0,0,3,63,2
S00172733,12,21,0,0,0,0,0,0,0,0,35,16
S00172734,17,20,5,0,5,0,7,0,0,0,39,3
S00172735,15,31,2,0,0,0,0,0,0,0,25,3
S00172736,23,46,8,0,0,0,0,0,0,0,51,2
S00172737,22,16,2,1,4,0,2,0,0,0,71,5
S00172738,15,18,3,0,0,0,0,0,0,0,25,4
S00172739,10,23,3,0,0,0,0,0,2,0,78,10
S00172740,10,12,2,0,0,0,8,0,0,1,43,2
S00172741,19,13,2,0,0,0,0,0,1,0,30,4
S00172742,23,25,15,0,8,0,10,1,0,0,35,6
S00172743,11,20,0,2,0,0,1,0,0,0,33,5
S00172744,21,19,9,0,0,0,6,1,0,0,71,5
S00172745,21,16,2,2,0,0,1,0,0,2,41,3
S00172746,22,26,0,0,0,0,0,0,0,0,45,10
S00172747,13,11,0,0,0,0,4,0,0,0,44,8
S00172748,23,32,10,0,0,0,5,0,0,0,67,15
S00172749,36,31,1,2,0,0,0,0,0,0,73,0
S00172750,5,13,5,0,0,0,1,0,2,1,41,3
S00172751,22,23,0,0,0,0,0,0,1,0,56,16
S00172752,16,13,5,0,0,0,2,0,0,0,46,5
S00172753,19,32,6,1,0,0,0,1,0,0,60,8
S00172754,9,46,0,1,0,0,0,0,0,0,30,10
S00172755,14,30,4,0,0,0,0,0,0,0,56,4
S00172756,29,26,3,0,0,0,0,0,0,0,72,14
S00172757,11,8,5,0,0,0,0,0,0,0,33,4
S00172758,12,25,11,0,2,0,8,0,0,0,65,7
S00172759,34,13,2,0,0,0,0,0,2,0,25,3
S00172760,25,13,2,0,0,0,0,0,0,0,33,4
S00172761,15,23,7,1,0,0,0,0,0,0,53,4
S00172762,15,13,0,0,2,0,0,0,0,0,43,0
S00172763,22,9,1,0,0,0,3,0,0,0,29,3
S00172764,35,35,6,1,0,1,0,0,0,0,49,5
S00172765,22,42,0,0,0,0,0,0,0,0,34,10
S00172766,41,41,2,0,0,0,0,0,0,2,46,5
S00172767,31,28,3,0,0,0,0,0,0,0,69,2
S00172768,20,33,0,1,0,0,0,0,0,0,54,2
S00172769,26,24,1,1,0,0,0,0,0,0,45,4
S00172770,26,38,2,0,0,0,0,4,0,0,79,10
S00172771,26,19,5,0,0,0,0,1,1,0,68,0
S00172772,9,15,4,0,0,0,1,0,0,2,50,6
S00172773,5,29,2,0,0,0,2,0,0,0,61,9
S00172774,24,17,3,0,0,0,0,0,0,0,30,6
S00172775,16,24,2,0,0,0,0,0,0,0,42,0
S00172776,39,13,3,0,0,0,0,0,0,0,35,3
S00172777,35,13,3,0,0,0,0,0,0,0,46,4
S00172778,19,34,2,2,0,0,8,0,0,0,66,8
S00172779,7,16,7,0,0,0,0,0,0,0,22,13
S00172780,19,19,1,0,0,0,6,0,0,0,42,6
S00172781,16,37,2,0,0,0,0,0,0,0,39,8
S00172782,22,22,0,0,0,0,0,0,0,0,34,4
S00172783,24,17,7,0,0,0,4,6,0,0,44,10
S00172784,38,35,2,0,0,0,0,0,0,0,72,18
S00172785,11,37,2,0,0,0,0,1,0,0,47,0
S00172786,27,29,0,0,0,0,6,0,0,0,69,2
S00172787,38,14,9,0,0,0,0,10,2,1,45,2
S00172788,8,21,8,0,0,0,2,0,1,0,42,3
S00172789,32,15,6,0,0,0,0,0,0,0,71,0
S00172790,18,18,0,0,0,0,0,0,0,0,32,6
S00172791,45,17,6,0,0,0,0,0,0,0,48,14
S00172792,18,10,1,0,0,0,0,0,0,2,33,5
S00172793,27,21,1,0,0,0,0,0,0,0,72,9
S00172794,25,36,1,0,0,0,0,0,0,0,56,6
S00172795,7,8,6,0,6,0,5,0,0,0,25,4
S00172796,23,28,4,0,0,0,0,1,0,0,68,0
S00172797,24,23,1,0,0,0,5,0,0,0,37,3
S00172798,22,14,3,0,0,0,1,0,0,0,34,5
S00172799,13,30,5,0,0,0,2,0,0,0,38,7
S00172800,30,23,6,0,0,0,1,0,0,0,49,6
S00172801,23,14,1,0,0,0,0,0,0,0,17,8
S00172802,27,12,0,4,0,0,0,1,1,0,30,4
S00172803,16,19,9,0,0,0,1,0,0,0,28,14
S00172804,11,16,7,1,0,0,3,0,2,4,40,4
S00172805,8,25,6,0,0,0,2,0,0,0,61,9
S00172806,23,24,2,0,0,0,0,5,1,0,63,5
S00172807,17,12,1,0,0,0,0,0,0,0,43,3
S00172808,13,26,1,0,0,0,2,0,1,0,92,12
S00172809,9,34,5,0,0,0,0,3,0,0,69,13
S00172810,15,23,7,0,0,0,0,0,0,0,42,6
S00172811,38,19,2,0,1,0,0,0,0,0,86,6
S00172812,25,11,10,0,0,0,0,0,0,0,55,0
S00172813,44,26,8,0,0,0,2,0,0,0,59,4
S00172814,15,13,0,0,0,0,0,0,0,0,29,3
S00172815,21,20,4,0,0,1,3,0,0,0,65,18
S00172816,26,19,4,0,0,0,1,4,3,0,49,8
S00172817,14,19,1,0,4,0,0,0,0,0,41,8
S00172818,22,61,5,0,0,0,0,0,0,0,124,4
S00172819,11,24,0,0,0,0,0,0,0,0,27,15
S00172820,21,22,11,0,0,0,6,0,0,0,60,2
S00172821,15,34,0,0,0,0,0,0,0,0,50,8
S00172822,15,38,5,0,0,0,0,3,0,0,79,6
S00172823,18,17,0,0,0,0,0,0,0,0,54,4
S00172824,44,23,3,0,0,0,0,0,0,0,26,10
S00172825,15,15,15,0,0,0,0,0,0,0,75,17
S00172826,16,27,1,0,0,0,1,0,0,0,118,6
S00172827,23,51,5,0,0,0,1,0,0,0,77,9
S00172828,18,48,18,0,9,0,12,0,1,3,166,13
S00172829,6,31,2,0,0,0,0,0,0,0,55,5
S00172830,8,10,11,0,0,0,0,0,0,0,32,10
S00172831,22,23,5,0,0,0,5,0,0,0,38,5
S00172832,15,26,17,2,0,0,1,0,0,1,52,5
S00172833,17,24,3,0,0,0,0,0,0,0,72,4
S00172834,11,32,2,0,0,0,3,0,1,1,33,3
S00172835,20,18,0,0,0,0,0,0,1,1,48,3
S00172836,29,37,7,0,0,0,1,0,1,0,64,4
S00172837,16,10,3,0,0,0,0,0,0,0,64,3
S00172838,23,8,5,0,0,0,0,0,0,2,47,4
S00172839,20,16,6,1,0,0,1,0,1,0,49,7
S00172840,22,29,0,0,0,0,0,0,2,0,83,9
S00172841,24,19,1,0,0,0,5,0,0,0,46,7
S00172842,21,16,8,0,2,0,10,0,0,2,61,6
S00172843,21,34,3,1,1,0,1,0,0,0,44,9
S00172844,16,17,4,0,0,0,2,0,0,0,68,5
S00172845,43,39,3,0,0,0,1,0,0,0,61,3
S00172846,52,27,17,0,0,0,0,0,0,0,71,15
S00172847,25,22,0,2,0,0,0,0,0,0,87,8
S00172848,20,21,3,0,2,0,0,0,2,0,55,8
S00172849,23,29,10,0,0,0,0,0,0,0,54,8
S00172850,26,12,1,1,0,0,0,0,0,0,27,8
S00172851,6,27,14,1,0,0,0,0,0,1,37,3
S00172852,8,20,13,0,0,0,9,1,0,0,63,8
S00172853,22,4,0,0,0,0,3,0,0,0,37,6
S00172854,15,17,19,1,0,0,6,0,1,0,20,11
S00172855,10,12,1,1,0,0,0,0,0,0,32,5
S00172856,10,32,2,0,0,0,6,0,0,0,46,0
S00172857,15,24,4,0,4,1,0,0,0,0,40,4
S00172858,24,23,0,0,0,0,0,0,0,1,69,5
S00172859,6,12,0,0,0,0,1,0,0,0,39,2
S00172860,20,22,0,0,0,0,0,0,0,0,49,10
S00172861,21,42,0,1,0,0,1,0,0,0,61,0
S00172862,9,46,2,2,0,0,0,0,0,2,44,11
S00172863,12,36,4,0,0,0,6,0,0,1,52,10
S00172864,5,21,8,0,0,0,10,0,1,0,27,5
S00172865,51,22,0,1,0,0,0,2,1,0,63,17
S00172866,41,17,13,0,0,0,0,0,0,0,28,4
S00172867,14,22,23,0,0,0,7,0,0,0,49,12
S00172868,13,49,3,0,0,0,0,2,0,0,51,8
S00172869,6,19,7,0,0,0,0,0,0,2,38,5
S00172870,9,26,2,0,0,0,3,0,0,0,63,11
S00172871,40,17,4,0,0,0,3,4,0,0,71,9
S00172872,9,19,5,0,0,0,0,0,2,0,39,5
S00172873,18,16,5,0,0,0,0,0,0,0,55,12
S00172874,9,33,0,0,0,0,8,0,0,0,60,3
S00172875,12,12,4,0,0,0,2,0,0,0,46,3
S00172876,7,17,9,0,3,0,0,0,0,0,63,5
S00172877,33,20,4,0,0,0,0,0,0,0,39,7
S00172878,11,5,7,0,0,0,8,0,0,5,20,3
S00172879,9,17,2,0,0,0,1,0,0,2,38,1
S00172880,8,16,5,0,0,0,5,2,0,2,49,6
S00172881,20,34,3,0,2,1,6,0,0,0,70,6
S00172882,24,19,5,0,0,0,3,0,0,0,64,3
S00172883,7,34,9,0,0,0,11,0,0,1,70,16
S00172884,17,21,10,0,0,0,0,0,0,0,38,17
S00172885,6,13,5,0,1,0,0,0,0,1,48,2
S00172886,8,31,17,0,0,0,0,4,1,0,73,24
S00172887,13,27,2,0,0,0,0,0,1,0,49,3
S00172888,30,25,13,0,0,0,4,0,0,0,63,15
S00172889,8,14,9,5,1,0,7,0,2,2,69,6
S00172890,7,24,3,0,1,0,0,0,0,0,59,2
S00172891,10,12,5,0,0,0,7,0,0,0,38,4
S00172892,30,28,10,0,0,0,9,0,0,0,72,2
S00172893,18,50,9,0,7,0,4,4,0,0,132,7
S00172894,6,25,6,0,0,0,0,0,0,0,31,7
S00172895,3,8,2,0,1,0,4,7,0,0,42,6
S00172896,45,12,1,0,0,0,0,0,0,0,37,4
S00172897,29,19,10,1,0,0,0,0,2,0,63,9
S00172898,10,19,11,0,0,0,2,0,1,0,69,4
S00172899,27,29,4,0,2,0,0,0,0,2,39,7
S00172900,31,36,0,0,1,0,5,0,0,0,50,5
S00172901,17,40,3,0,0,0,12,1,1,0,64,12
S00172902,45,21,4,0,0,0,0,0,0,0,73,4
S00172903,28,38,4,0,0,0,0,0,0,0,71,8
S00172904,18,7,3,0,0,0,2,0,0,1,37,0
S00172905,6,25,0,0,1,0,1,0,1,2,33,7
S00172906,6,8,9,0,3,0,6,0,0,2,53,4
S00172907,24,37,1,1,2,0,1,0,1,0,90,8
S00172908,31,11,5,0,0,0,3,3,0,0,44,9
S00172909,30,24,3,0,0,0,0,4,0,0,27,6
S00172910,1,7,8,0,0,0,4,2,2,0,50,4
S00172911,16,63,28,0,6,0,15,0,1,7,160,22
S00172912,17,18,1,0,1,1,1,0,2,0,63,4
S00172913,3,6,18,2,0,0,7,0,2,0,76,13
S00172914,21,7,4,4,2,0,0,0,1,0,33,0
S00172915,6,12,5,0,3,0,12,0,0,0,39,8
S00172916,21,42,0,0,0,0,0,0,0,0,50,9
S00172917,5,17,1,0,1,0,0,0,0,0,28,9
S00172918,12,15,13,0,0,0,0,0,0,0,80,4
S00172919,13,15,13,0,0,0,3,0,2,0,33,2
S00172920,10,15,4,0,0,0,0,1,2,0,33,2
S00172921,9,7,7,0,3,0,6,0,1,0,41,5
S00172922,16,13,4,1,2,0,4,1,0,0,57,6
S00172923,44,31,3,0,2,0,0,0,0,0,50,12
S00172924,25,30,7,0,2,0,16,0,0,0,86,7
S00172925,39,32,8,0,0,0,0,0,0,0,57,8
S00172926,24,27,8,0,0,0,0,1,0,0,33,5
S00172927,9,25,8,0,0,0,13,8,0,0,69,6
S00172928,33,26,1,0,0,0,0,0,0,0,39,5
S00172929,17,33,0,0,0,0,11,5,1,0,64,1
S00172930,48,21,5,0,4,0,0,0,0,0,101,11
S00172931,10,11,1,0,0,1,0,0,0,0,49,3
S00172932,6,16,7,0,0,0,3,2,0,2,72,7
S00172933,17,11,1,0,2,0,3,0,0,0,37,5
S00172934,13,19,18,0,1,0,4,0,0,0,41,9
S00172935,22,34,7,0,2,0,0,4,1,0,52,14
S00172936,3,9,18,0,0,1,0,0,0,0,46,9
S00172937,27,92,41,0,7,0,32,0,1,6,204,37
S00172938,5,11,7,2,0,0,0,0,1,0,26,7
S00172939,26,21,4,0,0,0,2,0,0,0,53,1
S00172940,26,35,9,0,0,0,0,5,0,0,30,4
S00172941,25,42,8,0,0,0,0,0,0,0,52,10
S00172942,11,12,1,2,0,0,0,0,2,0,39,0
S00172943,12,21,14,0,0,0,1,0,0,4,63,4
S00172944,13,13,0,0,0,0,13,0,0,0,73,12
S00172945,36,31,6,0,0,0,0,0,0,0,43,6
S00172946,27,24,0,0,0,0,4,0,3,2,71,2
S00172947,10,13,12,0,1,0,16,0,0,0,46,8
S00172948,34,36,2,3,4,0,0,0,0,0,41,5
S00172949,6,18,2,0,2,0,0,0,1,0,35,15
S00172950,21,33,9,0,0,0,5,0,0,0,69,10
S00172951,57,18,8,1,0,0,2,0,0,0,62,9
S00172952,2,37,2,0,0,0,0,0,0,1,31,0
S00172953,27,23,5,0,0,0,0,0,0,2,81,28
S00172954,9,20,4,0,0,0,0,0,0,0,49,9
S00172955,30,35,0,0,0,0,2,0,0,0,45,8
S00172956,13,20,4,0,4,0,4,2,0,0,52,13
S00172957,31,2,4,0,0,0,9,0,4,0,33,11
S00172958,8,18,3,0,2,0,4,0,0,0,42,7
S00172959,40,38,10,0,0,0,0,0,0,0,142,4
